"ds","trend","Christmas","Christmas_lower","Christmas_upper","Easter","Easter_lower","Easter_upper","holidays","holidays_lower","holidays_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","Thanksgiving","Thanksgiving_lower","Thanksgiving_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2016-06-19,58616.8456444312,0,0,0,0,0,0,0,0,0,-0.0185275551861527,-0.0185275551861527,-0.0185275551861527,0,0,0,0.000226826226659281,0.000226826226659281,0.000226826226659281,-0.018754381412812,-0.018754381412812,-0.018754381412812,0,0,0,56749.7256989237,58336.7765480591,58616.8456444312,58616.8456444312,57530.8188019158
2016-06-20,58620.1547431032,0,0,0,0,0,0,0,0,0,-0.0180554465767522,-0.0180554465767522,-0.0180554465767522,0,0,0,0.000776488562278641,0.000776488562278641,0.000776488562278641,-0.0188319351390308,-0.0188319351390308,-0.0188319351390308,0,0,0,56774.0154756861,58354.3689000131,58620.1547431032,58620.1547431032,57561.7416708181
2016-06-21,58623.4638417752,0,0,0,0,0,0,0,0,0,-0.0187707935971257,-0.0187707935971257,-0.0187707935971257,0,0,0,0.000139732835891331,0.000139732835891331,0.000139732835891331,-0.018910526433017,-0.018910526433017,-0.018910526433017,0,0,0,56721.7563759392,58315.0849445128,58623.4638417752,58623.4638417752,57523.0549020526
2016-06-22,58626.7729404471,0,0,0,0,0,0,0,0,0,-0.0183577443615946,-0.0183577443615946,-0.0183577443615946,0,0,0,0.000631826683433722,0.000631826683433722,0.000631826683433722,-0.0189895710450284,-0.0189895710450284,-0.0189895710450284,0,0,0,56745.0698156507,58367.3605084377,58626.7729404471,58626.7729404471,57550.5176300612
2016-06-23,58630.0820391191,0,0,0,0,0,0,0,0,0,-0.0184427370026547,-0.0184427370026547,-0.0184427370026547,0,0,0,0.0006254865037189,0.0006254865037189,0.0006254865037189,-0.0190682235063736,-0.0190682235063736,-0.0190682235063736,0,0,0,56794.0498189094,58333.3499959026,58630.0820391191,58630.0820391191,57548.7828556276
2016-06-24,58633.3911377911,0,0,0,0,0,0,0,0,0,-0.0200169145797204,-0.0200169145797204,-0.0200169145797204,0,0,0,-0.000871513485836559,-0.000871513485836559,-0.000871513485836559,-0.0191454010938839,-0.0191454010938839,-0.0191454010938839,0,0,0,56598.5748142474,58222.3055703812,58633.3911377911,58633.3911377911,57459.7315558666
2016-06-25,58636.7002364631,0,0,0,0,0,0,0,0,0,-0.0207486622492161,-0.0207486622492161,-0.0207486622492161,0,0,0,-0.00152884732614225,-0.00152884732614225,-0.00152884732614225,-0.0192198149230739,-0.0192198149230739,-0.0192198149230739,0,0,0,56631.0839133119,58158.9763764867,58636.7002364631,58636.7002364631,57420.0671478482
2016-06-26,58640.0093351351,0,0,0,0,0,0,0,0,0,-0.0190631809579636,-0.0190631809579636,-0.0190631809579636,0,0,0,0.000226826226660835,0.000226826226660835,0.000226826226660835,-0.0192900071846245,-0.0192900071846245,-0.0192900071846245,0,0,0,56751.6088826862,58288.9218232683,58640.0093351351,58640.0093351351,57522.1442258027
2016-06-27,58643.318433807,0,0,0,0,0,0,0,0,0,-0.018577904807163,-0.018577904807163,-0.018577904807163,0,0,0,0.000776488562278447,0.000776488562278447,0.000776488562278447,-0.0193543933694414,-0.0193543933694414,-0.0193543933694414,0,0,0,56739.8062969311,58361.1691184165,58643.318433807,58643.318433807,57553.8484463676
2016-06-28,58646.627532479,0,0,0,0,0,0,0,0,0,-0.0192715753577104,-0.0192715753577104,-0.0192715753577104,0,0,0,0.000139732835890998,0.000139732835890998,0.000139732835890998,-0.0194113081936014,-0.0194113081936014,-0.0194113081936014,0,0,0,56756.5002315093,58283.2174319541,58646.627532479,58646.627532479,57516.4146305113
2016-06-29,58649.936631151,0,0,0,0,0,0,0,0,0,-0.01882722715604,-0.01882722715604,-0.01882722715604,0,0,0,0.000631826683434414,0.000631826683434414,0.000631826683434414,-0.0194590538394744,-0.0194590538394744,-0.0194590538394744,0,0,0,56756.9719367101,58335.4074306228,58649.936631151,58649.936631151,57545.720951509
2016-06-30,58653.245729823,0,0,0,0,0,0,0,0,0,-0.0188704625719216,-0.0188704625719216,-0.0188704625719216,0,0,0,0.0006254865037203,0.0006254865037203,0.0006254865037203,-0.0194959490756419,-0.0194959490756419,-0.0194959490756419,0,0,0,56780.8390679147,58303.254171723,58653.245729823,58653.245729823,57546.4318515566
2016-07-01,58656.554828495,0,0,0,0,0,0,0,0,0,-0.0203918912928114,-0.0203918912928114,-0.0203918912928114,0,0,0,-0.000871513485837815,-0.000871513485837815,-0.000871513485837815,-0.0195203778069736,-0.0195203778069736,-0.0195203778069736,0,0,0,56675.4394926659,58250.699211878,58656.554828495,58656.554828495,57460.4367388215
2016-07-02,58659.8639271669,0,0,0,0,0,0,0,0,0,-0.021059682963473,-0.021059682963473,-0.021059682963473,0,0,0,-0.00152884732614177,-0.00152884732614177,-0.00152884732614177,-0.0195308356373312,-0.0195308356373312,-0.0195308356373312,0,0,0,56706.4001606404,58203.4105432359,58659.8639271669,58659.8639271669,57424.5057901803
2016-07-03,58663.1730258389,0,0,0,0,0,0,0,0,0,-0.0192991468727964,-0.0192991468727964,-0.0192991468727964,0,0,0,0.000226826226658616,0.000226826226658616,0.000226826226658616,-0.0195259730994551,-0.0195259730994551,-0.0195259730994551,0,0,0,56698.1994418719,58335.4468551782,58663.1730258389,58663.1730258389,57531.023833589
2016-07-04,58666.4821245109,0,0,0,0,0,0,0,0,0,-0.0187281457548733,-0.0187281457548733,-0.0187281457548733,0,0,0,0.000776488562278254,0.000776488562278254,0.000776488562278254,-0.0195046343171515,-0.0195046343171515,-0.0195046343171515,0,0,0,56835.3720159101,58343.5301408503,58666.4821245109,58666.4821245109,57567.7676963574
2016-07-05,58669.7912231829,0,0,0,0,0,0,0,0,0,-0.0193261571744107,-0.0193261571744107,-0.0193261571744107,0,0,0,0.000139732835891789,0.000139732835891789,0.000139732835891789,-0.0194658900103025,-0.0194658900103025,-0.0194658900103025,0,0,0,56700.0171202624,58375.470132495,58669.7912231829,58669.7912231829,57535.9296166138
2016-07-06,58673.1003218548,0,0,0,0,0,0,0,0,0,-0.0187772372454297,-0.0187772372454297,-0.0187772372454297,0,0,0,0.000631826683433477,0.000631826683433477,0.000631826683433477,-0.0194090639288632,-0.0194090639288632,-0.0194090639288632,0,0,0,56825.4877463,58368.0999210303,58673.1003218548,58673.1003218548,57571.3815971865
2016-07-07,58676.4094205268,0,0,0,0,0,0,0,0,0,-0.0187082654987423,-0.0187082654987423,-0.0187082654987423,0,0,0,0.000625486503719795,0.000625486503719795,0.000625486503719795,-0.0193337520024621,-0.0193337520024621,-0.0193337520024621,0,0,0,56783.095853431,58350.487255069,58676.4094205268,58676.4094205268,57578.6755745747
2016-07-08,58679.7185191988,0,0,0,0,0,0,0,0,0,-0.0201113471971852,-0.0201113471971852,-0.0201113471971852,0,0,0,-0.000871513485839071,-0.000871513485839071,-0.000871513485839071,-0.0192398337113461,-0.0192398337113461,-0.0192398337113461,0,0,0,56742.8898599323,58264.6191939146,58679.7185191988,58679.7185191988,57499.5903266261
2016-07-09,58683.0276178708,0,0,0,0,0,0,0,0,0,-0.02065632274178,-0.02065632274178,-0.02065632274178,0,0,0,-0.00152884732614104,-0.00152884732614104,-0.00152884732614104,-0.019127475415639,-0.019127475415639,-0.019127475415639,0,0,0,56666.2253174843,58270.6087118792,58683.0276178708,58683.0276178708,57470.8520599313
2016-07-10,58686.3367165428,0,0,0,0,0,0,0,0,0,-0.0187702993896654,-0.0187702993896654,-0.0187702993896654,0,0,0,0.000226826226656396,0.000226826226656396,0.000226826226656396,-0.0189971256163218,-0.0189971256163218,-0.0189971256163218,0,0,0,56781.6942678768,58351.5697608971,58686.3367165428,58686.3367165428,57584.7766062905
2016-07-11,58689.6458152147,0,0,0,0,0,0,0,0,0,-0.0180730137937187,-0.0180730137937187,-0.0180730137937187,0,0,0,0.000776488562278386,0.000776488562278386,0.000776488562278386,-0.0188495023559971,-0.0188495023559971,-0.0188495023559971,0,0,0,56804.895808584,58391.1694043032,58689.6458152147,58689.6458152147,57628.9470368479
2016-07-12,58692.9549138867,0,0,0,0,0,0,0,0,0,-0.0185458403577267,-0.0185458403577267,-0.0185458403577267,0,0,0,0.000139732835890902,0.000139732835890902,0.000139732835890902,-0.0186855731936176,-0.0186855731936176,-0.0186855731936176,0,0,0,56836.7921849471,58349.9926391804,58692.9549138867,58692.9549138867,57604.4447419305
2016-07-13,58696.2640125587,0,0,0,0,0,0,0,0,0,-0.017874701714823,-0.017874701714823,-0.017874701714823,0,0,0,0.000631826683433728,0.000631826683433728,0.000631826683433728,-0.0185065283982567,-0.0185065283982567,-0.0185065283982567,0,0,0,56843.1201429194,58432.7202557603,58696.2640125587,58696.2640125587,57647.0858015597
2016-07-14,58699.5731112307,0,0,0,0,0,0,0,0,0,-0.0176882616931729,-0.0176882616931729,-0.0176882616931729,0,0,0,0.000625486503718806,0.000625486503718806,0.000625486503718806,-0.0183137481968917,-0.0183137481968917,-0.0183137481968917,0,0,0,56913.0044091793,58485.1542612846,58699.5731112307,58699.5731112307,57661.2797007617
2016-07-15,58702.8822099027,0,0,0,0,0,0,0,0,0,-0.0189802785603347,-0.0189802785603347,-0.0189802785603347,0,0,0,-0.000871513485840327,-0.000871513485840327,-0.000871513485840327,-0.0181087650744944,-0.0181087650744944,-0.0181087650744944,0,0,0,56755.4373429482,58370.5725176044,58702.8822099027,58702.8822099027,57588.6851532642
2016-07-16,58706.1913085746,0,0,0,0,0,0,0,0,0,-0.0194220695833251,-0.0194220695833251,-0.0194220695833251,0,0,0,-0.00152884732614217,-0.00152884732614217,-0.00152884732614217,-0.0178932222571829,-0.0178932222571829,-0.0178932222571829,0,0,0,56835.2473944805,58394.5158521051,58706.1913085746,58706.1913085746,57565.9955760075
2016-07-17,58709.5004072466,0,0,0,0,0,0,0,0,0,-0.0174420033804506,-0.0174420033804506,-0.0174420033804506,0,0,0,0.000226826226657501,0.000226826226657501,0.000226826226657501,-0.0176688296071081,-0.0176688296071081,-0.0176688296071081,0,0,0,56858.7473824909,58462.8812791773,58709.5004072466,58709.5004072466,57685.4891026789
2016-07-18,58712.8095059186,0,0,0,0,0,0,0,0,0,-0.0166608296564612,-0.0166608296564612,-0.0166608296564612,0,0,0,0.000776488562277636,0.000776488562277636,0.000776488562277636,-0.0174373182187389,-0.0174373182187389,-0.0174373182187389,0,0,0,56977.7308773989,58572.1765561153,58712.8095059186,58712.8095059186,57734.6053880882
2016-07-19,58716.1186045906,0,0,0,0,0,0,0,0,0,-0.0170606621929428,-0.0170606621929428,-0.0170606621929428,0,0,0,0.000139732835891123,0.000139732835891123,0.000139732835891123,-0.0172003950288339,-0.0172003950288339,-0.0172003950288339,0,0,0,56954.7989631213,58467.9175303344,58716.1186045906,58716.1186045906,57714.3827397969
2016-07-20,58719.4277032625,0,0,0,0,0,0,0,0,0,-0.0163278720530043,-0.0163278720530043,-0.0163278720530043,0,0,0,0.000631826683432791,0.000631826683432791,0.000631826683432791,-0.0169596987364371,-0.0169596987364371,-0.0169596987364371,0,0,0,57020.8476282801,58589.1101782913,58719.4277032625,58719.4277032625,57760.664400698
2016-07-21,58722.7368019345,0,0,0,0,0,0,0,0,0,-0.0160912717719464,-0.0160912717719464,-0.0160912717719464,0,0,0,0.000625486503720206,0.000625486503720206,0.000625486503720206,-0.0167167582756666,-0.0167167582756666,-0.0167167582756666,0,0,0,57020.6587455505,58583.6455519298,58722.7368019345,58722.7368019345,57777.8132848621
2016-07-22,58726.0459006065,0,0,0,0,0,0,0,0,0,-0.0173444684806308,-0.0173444684806308,-0.0173444684806308,0,0,0,-0.000871513485838122,-0.000871513485838122,-0.000871513485838122,-0.0164729549947927,-0.0164729549947927,-0.0164729549947927,0,0,0,56910.5118045661,58547.0051190032,58726.0459006065,58726.0459006065,57707.4738484914
2016-07-23,58729.3549992785,0,0,0,0,0,0,0,0,0,-0.0177583368994265,-0.0177583368994265,-0.0177583368994265,0,0,0,-0.00152884732614144,-0.00152884732614144,-0.00152884732614144,-0.0162294895732851,-0.0162294895732851,-0.0162294895732851,0,0,0,56942.15159159,58504.7328178968,58729.3549992785,58729.3549992785,57686.4193273153
2016-07-24,58732.6640979505,0,0,0,0,0,0,0,0,0,-0.0157605283313329,-0.0157605283313329,-0.0157605283313329,0,0,0,0.000226826226659055,0.000226826226659055,0.000226826226659055,-0.0159873545579919,-0.0159873545579919,-0.0159873545579919,0,0,0,56993.6588014571,58605.2438696989,58732.6640979505,58732.6640979505,57807.0062814601
2016-07-25,58735.9731966224,0,0,0,0,0,0,0,0,0,-0.0149708246630154,-0.0149708246630154,-0.0149708246630154,0,0,0,0.000776488562277998,0.000776488562277998,0.000776488562277998,-0.0157473132252934,-0.0157473132252934,-0.0157473132252934,0,0,0,57045.2001887511,58600.6417895949,58735.9731966224,58735.9731966224,57856.6472404842
2016-07-26,58739.2822952944,0,0,0,0,0,0,0,0,0,-0.0153701524473897,-0.0153701524473897,-0.0153701524473897,0,0,0,0.00013973283589079,0.00013973283589079,0.00013973283589079,-0.0155098852832805,-0.0155098852832805,-0.0155098852832805,0,0,0,57044.1693871103,58631.0162171557,58739.2822952944,58739.2822952944,57836.4505717655
2016-07-27,58742.5913939664,0,0,0,0,0,0,0,0,0,-0.0146435130392333,-0.0146435130392333,-0.0146435130392333,0,0,0,0.000631826683431854,0.000631826683431854,0.000631826683431854,-0.0152753397226652,-0.0152753397226652,-0.0152753397226652,0,0,0,57137.2912083097,58635.133634439,58742.5913939664,58742.5913939664,57882.3934909305
2016-07-28,58745.9004926384,0,0,0,0,0,0,0,0,0,-0.0144182084098049,-0.0144182084098049,-0.0144182084098049,0,0,0,0.000625486503719459,0.000625486503719459,0.000625486503719459,-0.0150436949135244,-0.0150436949135244,-0.0150436949135244,0,0,0,57145.7226599855,58694.6965526726,58745.9004926384,58745.9004926384,57898.8898561139
2016-07-29,58749.2095913104,0,0,0,0,0,0,0,0,0,-0.0156862393191591,-0.0156862393191591,-0.0156862393191591,0,0,0,-0.000871513485839384,-0.000871513485839384,-0.000871513485839384,-0.0148147258333197,-0.0148147258333197,-0.0148147258333197,0,0,0,57101.5291141769,58610.697081387,58749.2095913104,58749.2095913104,57827.6554298496
2016-07-30,58752.5186899823,0,0,0,0,0,0,0,0,0,-0.016116825432425,-0.016116825432425,-0.016116825432425,0,0,0,-0.00152884732614281,-0.00152884732614281,-0.00152884732614281,-0.0145879781062821,-0.0145879781062821,-0.0145879781062821,0,0,0,57023.4087165573,58549.2964242098,58752.5186899823,58752.5186899823,57805.6146025406
2016-07-31,58755.8277886543,0,0,0,0,0,0,0,0,0,-0.0141359621144596,-0.0141359621144596,-0.0141359621144596,0,0,0,0.000226826226659712,0.000226826226659712,0.000226826226659712,-0.0143627883411193,-0.0143627883411193,-0.0143627883411193,0,0,0,57161.5365170802,58704.0914630107,58755.8277886543,58755.8277886543,57925.2576330302
2016-08-01,58759.1368873263,0,0,0,0,0,0,0,0,0,-0.0133618215164722,-0.0133618215164722,-0.0133618215164722,0,0,0,0.000776488562278131,0.000776488562278131,0.000776488562278131,-0.0141383100787503,-0.0141383100787503,-0.0141383100787503,0,0,0,57152.8739307302,58689.1438411703,58759.1368873263,58759.1368873263,57974.0077877759
2016-08-02,58762.4459859983,0,0,0,0,0,0,0,0,0,-0.0137738116733075,-0.0137738116733075,-0.0137738116733075,0,0,0,0.000139732835891027,0.000139732835891027,0.000139732835891027,-0.0139135445091985,-0.0139135445091985,-0.0139135445091985,0,0,0,57176.7894860679,58789.2566861513,58762.4459859983,58762.4459859983,57953.0631215242
2016-08-03,58765.7550846703,0,0,0,0,0,0,0,0,0,-0.0130555483079063,-0.0130555483079063,-0.0130555483079063,0,0,0,0.000631826683432546,0.000631826683432546,0.000631826683432546,-0.0136873749913388,-0.0136873749913388,-0.0136873749913388,0,0,0,57235.0963227961,58792.7726949954,58765.7550846703,58765.7550846703,57998.5359303118
2016-08-04,58769.0641833422,0,0,0,0,0,0,0,0,0,-0.0128331178103099,-0.0128331178103099,-0.0128331178103099,0,0,0,0.000625486503718955,0.000625486503718955,0.000625486503718955,-0.0134586043140288,-0.0134586043140288,-0.0134586043140288,0,0,0,57219.6671676336,58806.6343789525,58769.0641833422,58769.0641833422,58014.8738590757
2016-08-05,58772.3732820142,0,0,0,0,0,0,0,0,0,-0.0140975070606847,-0.0140975070606847,-0.0140975070606847,0,0,0,-0.000871513485840634,-0.000871513485840634,-0.000871513485840634,-0.013225993574844,-0.013225993574844,-0.013225993574844,0,0,0,57146.9766453213,58718.7458325141,58772.3732820142,58772.3732820142,57943.8293346978
2016-08-06,58775.6823806862,0,0,0,0,0,0,0,0,0,-0.0145171488506858,-0.0145171488506858,-0.0145171488506858,0,0,0,-0.00152884732614394,-0.00152884732614394,-0.00152884732614394,-0.0129883015245418,-0.0129883015245418,-0.0129883015245418,0,0,0,57166.1654913696,58697.1816615431,58775.6823806862,58775.6823806862,57922.4270507651
2016-08-07,58778.9914793582,0,0,0,0,0,0,0,0,0,-0.0125174970051446,-0.0125174970051446,-0.0125174970051446,0,0,0,0.000226826226657941,0.000226826226657941,0.000226826226657941,-0.0127443232318026,-0.0127443232318026,-0.0127443232318026,0,0,0,57221.3800457416,58813.9915854952,58778.9914793582,58778.9914793582,58043.2256295499
2016-08-08,58782.3005780301,0,0,0,0,0,0,0,0,0,-0.0117164384009753,-0.0117164384009753,-0.0117164384009753,0,0,0,0.000776488562277937,0.000776488562277937,0.000776488562277937,-0.0124929269632532,-0.0124929269632532,-0.0124929269632532,0,0,0,57305.3738866222,58825.2952737673,58782.3005780301,58782.3005780301,58093.58137424
2016-08-09,58785.6096767021,0,0,0,0,0,0,0,0,0,-0.0120933554103857,-0.0120933554103857,-0.0120933554103857,0,0,0,0.000139732835890694,0.000139732835890694,0.000139732835890694,-0.0122330882462764,-0.0122330882462764,-0.0122330882462764,0,0,0,57283.4202284678,58815.7305188687,58785.6096767021,58785.6096767021,58074.6944058656
2016-08-10,58788.9187753741,0,0,0,0,0,0,0,0,0,-0.011332093500983,-0.011332093500983,-0.011332093500983,0,0,0,0.000631826683432797,0.000631826683432797,0.000631826683432797,-0.0119639201844158,-0.0119639201844158,-0.0119639201844158,0,0,0,57331.8283395073,58932.6405998927,58788.9187753741,58788.9187753741,58122.7172509899
2016-08-11,58792.2278740461,0,0,0,0,0,0,0,0,0,-0.0110592127196708,-0.0110592127196708,-0.0110592127196708,0,0,0,0.000625486503717966,0.000625486503717966,0.000625486503717966,-0.0116846992233887,-0.0116846992233887,-0.0116846992233887,0,0,0,57336.6516830104,58941.9021427975,58792.2278740461,58792.2278740461,58142.0321197237
2016-08-12,58795.5369727181,0,0,0,0,0,0,0,0,0,-0.0122663992018446,-0.0122663992018446,-0.0122663992018446,0,0,0,-0.000871513485838429,-0.000871513485838429,-0.000871513485838429,-0.0113948857160062,-0.0113948857160062,-0.0113948857160062,0,0,0,57326.2069893092,58857.0193503455,58795.5369727181,58795.5369727181,58074.3274449239
2016-08-13,58798.84607139,0,0,0,0,0,0,0,0,0,-0.0126229861275315,-0.0126229861275315,-0.0126229861275315,0,0,0,-0.00152884732614321,-0.00152884732614321,-0.00152884732614321,-0.0110941388013883,-0.0110941388013883,-0.0110941388013883,0,0,0,57229.3079663381,58827.4391073932,58798.84607139,58798.84607139,58056.629053116
2016-08-14,58802.155170062,0,0,0,0,0,0,0,0,0,-0.0105554990662645,-0.0105554990662645,-0.0105554990662645,0,0,0,0.000226826226659046,0.000226826226659046,0.000226826226659046,-0.0107823252929235,-0.0107823252929235,-0.0107823252929235,0,0,0,57384.3156188848,58930.6102540582,58802.155170062,58802.155170062,58181.4690760701
2016-08-15,58805.464268734,0,0,0,0,0,0,0,0,0,-0.00968303389217039,-0.00968303389217039,-0.00968303389217039,0,0,0,0.000776488562277743,0.000776488562277743,0.000776488562277743,-0.0104595224544481,-0.0104595224544481,-0.0104595224544481,0,0,0,57481.5168983355,59037.4073512511,58805.464268734,58805.464268734,58236.048965175
2016-08-16,58808.773367406,0,0,0,0,0,0,0,0,0,-0.00998628189382406,-0.00998628189382406,-0.00998628189382406,0,0,0,0.000139732835891484,0.000139732835891484,0.000139732835891484,-0.0101260147297155,-0.0101260147297155,-0.0101260147297155,0,0,0,57471.0326536796,59007.0358567157,58808.773367406,58808.773367406,58221.492378729
2016-08-17,58812.082466078,0,0,0,0,0,0,0,0,0,-0.00915045798713256,-0.00915045798713256,-0.00915045798713256,0,0,0,0.000631826683432302,0.000631826683432302,0.000631826683432302,-0.00978228467056486,-0.00978228467056486,-0.00978228467056486,0,0,0,57485.4534378514,59098.1545049698,58812.082466078,58812.082466078,58273.9249763363
2016-08-18,58815.3915647499,0,0,0,0,0,0,0,0,0,-0.00880351197527543,-0.00880351197527543,-0.00880351197527543,0,0,0,0.000625486503719366,0.000625486503719366,0.000625486503719366,-0.00942899847899479,-0.00942899847899479,-0.00942899847899479,0,0,0,57500.5219832648,59182.7681061507,58815.3915647499,58815.3915647499,58297.6095607791
2016-08-19,58818.7006634219,0,0,0,0,0,0,0,0,0,-0.00993850021828603,-0.00993850021828603,-0.00993850021828603,0,0,0,-0.000871513485839691,-0.000871513485839691,-0.000871513485839691,-0.00906698673244634,-0.00906698673244634,-0.00906698673244634,0,0,0,57485.2535642856,59004.6801867347,58818.7006634219,58818.7006634219,58234.1309940392
2016-08-20,58822.0097620939,0,0,0,0,0,0,0,0,0,-0.0102260683218009,-0.0102260683218009,-0.0102260683218009,0,0,0,-0.00152884732614247,-0.00152884732614247,-0.00152884732614247,-0.00869722099565843,-0.00869722099565843,-0.00869722099565843,0,0,0,57436.7990787593,58998.3182879042,58822.0097620939,58822.0097620939,58220.4918714411
2016-08-21,58825.3188607659,0,0,0,0,0,0,0,0,0,-0.00809396090588736,-0.00809396090588736,-0.00809396090588736,0,0,0,0.000226826226660152,0.000226826226660152,0.000226826226660152,-0.00832078713254751,-0.00832078713254751,-0.00832078713254751,0,0,0,57613.1826565555,59072.0354445046,58825.3188607659,58825.3188607659,58349.1890296305
2016-08-22,58828.6279594379,0,0,0,0,0,0,0,0,0,-0.00716236765247975,-0.00716236765247975,-0.00716236765247975,0,0,0,0.000776488562277549,0.000776488562277549,0.000776488562277549,-0.0079388562147573,-0.0079388562147573,-0.0079388562147573,0,0,0,57599.8005117085,59233.3271925418,58828.6279594379,58828.6279594379,58407.2756975014
2016-08-23,58831.9370581098,0,0,0,0,0,0,0,0,0,-0.00741292114164718,-0.00741292114164718,-0.00741292114164718,0,0,0,0.000139732835892274,0.000139732835892274,0.000139732835892274,-0.00755265397753945,-0.00755265397753945,-0.00755265397753945,0,0,0,57591.2178506822,59188.5702603212,58831.9370581098,58831.9370581098,58395.8205480877
2016-08-24,58835.2461326362,0,0,0,0,0,0,0,0,0,-0.0065316031138967,-0.0065316031138967,-0.0065316031138967,0,0,0,0.000631826683432552,0.000631826683432552,0.000631826683432552,-0.00716342979732925,-0.00716342979732925,-0.00716342979732925,0,0,0,57681.1444218191,59229.7937987279,58835.2461326362,58835.2461326362,58450.9576557894
2016-08-25,58838.5552071626,0,0,0,0,0,0,0,0,0,-0.00614693965476507,-0.00614693965476507,-0.00614693965476507,0,0,0,0.000625486503718619,0.000625486503718619,0.000625486503718619,-0.00677242615848369,-0.00677242615848369,-0.00677242615848369,0,0,0,57607.7526000251,59227.1211381969,58838.5552071626,58838.5552071626,58476.8781589306
2016-08-26,58841.864281689,0,0,0,0,0,0,0,0,0,-0.00725236302545268,-0.00725236302545268,-0.00725236302545268,0,0,0,-0.000871513485840941,-0.000871513485840941,-0.000871513485840941,-0.00638084953961174,-0.00638084953961174,-0.00638084953961174,0,0,0,57682.5489058637,59239.7964594247,58841.864281689,58841.864281689,58415.1217208238
2016-08-27,58845.1733562153,0,0,0,0,0,0,0,0,0,-0.00751869091082011,-0.00751869091082011,-0.00751869091082011,0,0,0,-0.00152884732614199,-0.00152884732614199,-0.00152884732614199,-0.00598984358467811,-0.00598984358467811,-0.00598984358467811,0,0,0,57582.5204684541,59196.6896457617,58845.1733562153,58845.1733562153,58402.7346861563
2016-08-28,58848.4824307417,0,0,0,0,0,0,0,0,0,-0.00537363910600799,-0.00537363910600799,-0.00537363910600799,0,0,0,0.000226826226657932,0.000226826226657932,0.000226826226657932,-0.00560046533266592,-0.00560046533266592,-0.00560046533266592,0,0,0,57786.1294184896,59247.3070054686,58848.4824307417,58848.4824307417,58532.2519242227
2016-08-29,58851.7915052681,0,0,0,0,0,0,0,0,0,-0.00443717660327666,-0.00443717660327666,-0.00443717660327666,0,0,0,0.000776488562277681,0.000776488562277681,0.000776488562277681,-0.00521366516555434,-0.00521366516555434,-0.00521366516555434,0,0,0,57729.2384890903,59368.1387417628,58851.7915052681,58851.7915052681,58590.65571294
2016-08-30,58855.1005797945,0,0,0,0,0,0,0,0,0,-0.00469053816549291,-0.00469053816549291,-0.00469053816549291,0,0,0,0.000139732835891388,0.000139732835891388,0.000139732835891388,-0.0048302710013843,-0.0048302710013843,-0.0048302710013843,0,0,0,57803.133839152,59342.1687747459,58855.1005797945,58855.1005797945,58579.038484291
2016-08-31,58858.4096543209,0,0,0,0,0,0,0,0,0,-0.00381915042835363,-0.00381915042835363,-0.00381915042835363,0,0,0,0.000631826683433244,0.000631826683433244,0.000631826683433244,-0.00445097711178687,-0.00445097711178687,-0.00445097711178687,0,0,0,57881.2237092797,59428.9785253948,58858.4096543209,58858.4096543209,58633.6205338774
2016-09-01,58861.7187288472,0,0,0,0,0,0,0,0,0,-0.00345085128266322,-0.00345085128266322,-0.00345085128266322,0,0,0,0.000625486503717873,0.000625486503717873,0.000625486503717873,-0.0040763377863811,-0.0040763377863811,-0.0040763377863811,0,0,0,57822.4327095735,59476.7037135779,58861.7187288472,58861.7187288472,58658.595691272
2016-09-02,58865.0278033736,0,0,0,0,0,0,0,0,0,-0.00457827939063785,-0.00457827939063785,-0.00457827939063785,0,0,0,-0.000871513485835287,-0.000871513485835287,-0.000871513485835287,-0.00370676590480256,-0.00370676590480256,-0.00370676590480256,0,0,0,57830.8524469161,59395.5284783763,58865.0278033736,58865.0278033736,58595.5272597521
2016-09-03,58868.3368779,0,0,0,0,0,0,0,0,0,-0.00487138364238774,-0.00487138364238774,-0.00487138364238774,0,0,0,-0.00152884732614287,-0.00152884732614287,-0.00152884732614287,-0.00334253631624487,-0.00334253631624487,-0.00334253631624487,0,0,0,57827.8030834076,59372.5643453569,58868.3368779,58868.3368779,58581.5666245784
2016-09-04,58871.6459524264,0,0,0,0,0,0,0,0,0,-0.00275696754443474,-0.00275696754443474,-0.00275696754443474,0,0,0,0.000226826226659486,0.000226826226659486,0.000226826226659486,-0.00298379377109422,-0.00298379377109422,-0.00298379377109422,0,0,0,57866.426460789,59520.6088676134,58871.6459524264,58871.6459524264,58709.3387352481
2016-09-05,58874.9550269528,0,0,0,0,0,0,0,0,0,-0.001854076442243,-0.001854076442243,-0.001854076442243,0,0,0,0.000776488562278044,0.000776488562278044,0.000776488562278044,-0.00263056500452104,-0.00263056500452104,-0.00263056500452104,0,0,0,58009.348534442,59542.1739552796,58874.9550269528,58874.9550269528,58765.7963597992
2016-09-06,58878.2641014792,0,0,0,0,0,0,0,0,0,-0.00214304160626432,-0.00214304160626432,-0.00214304160626432,0,0,0,0.000139732835891609,0.000139732835891609,0.000139732835891609,-0.00228277444215593,-0.00228277444215593,-0.00228277444215593,0,0,0,58024.6508585518,59584.655559329,58878.2641014792,58878.2641014792,58752.0855318051
